M_sigma	S	Q_alpha	motif_ratio_summary	motif_ratio
0.32	0.1	Inf	100	1.0866781501522227
0.32	0.2	Inf	100	1.198332857483162
0.32	0.4	Inf	100	1.272309383371026
0.32	0.8	Inf	100	1.9312693796802423
0.33	0	Inf	100	1
0.33	0.05	Inf	100	1.037942095175758
0.33	0.1	Inf	100	1.0697043687180026
0.33	0.2	Inf	100	1.2152373966369443
0.33	0.4	Inf	100	1.3582347498768341
0.33	0.8	Inf	100	1.3341127420601582
0.34	0	Inf	100	1
0.34	0.05	Inf	100	1.0479901875352817
0.34	0.1	Inf	100	1.1439227711331397
0.34	0.2	Inf	100	1.3059377593862302
0.34	0.4	Inf	100	1.3758969591259316
0.34	0.8	Inf	100	2.122207651846159
0.35	0	Inf	100	1
0.35	0.05	Inf	100	1.079738333453778
0.35	0.1	Inf	100	1.1525809957175777
0.35	0.2	Inf	100	1.1907870617457816
0.35	0.4	Inf	100	1.2819828948732324
0.35	0.8	Inf	100	1.8213785286430244
0.36	0	Inf	100	1
0.36	0.05	Inf	100	1.0387921685946206
0.36	0.1	Inf	100	1.10827256734
0.36	0.2	Inf	100	1.2024832301369288
0.36	0.4	Inf	100	1.3485232563286018
0.36	0.8	Inf	100	1.7186371072860616
0.37	0	Inf	100	1
0.37	0.05	Inf	100	1.055876423975832
0.37	0.1	Inf	100	1.0540415390143456
0.37	0.2	Inf	100	1.2556390796132286
0.37	0.4	Inf	100	1.2745488761693076
0.37	0.8	Inf	100	1.9521783216334159
0.38	0	Inf	100	1
0.38	0.05	Inf	100	1.0411525630159215
0.38	0.1	Inf	100	1.1869953981115033
0.38	0.2	Inf	100	1.2304080363497474
0.38	0.4	Inf	100	1.7235322311219006
0.38	0.8	Inf	100	2.167775089152105
0.39	0	Inf	100	1
0.39	0.05	Inf	100	1.025821519873586
0.39	0.1	Inf	100	1.230724108394953
0.39	0.2	Inf	100	1.3508121591462194
0.39	0.4	Inf	100	1.3249300808733453
0.39	0.8	Inf	100	2.228513007458511
0.4	0	Inf	100	1
0.4	0.05	Inf	100	1.053197319735461
0.4	0.1	Inf	100	1.146231617810794
0.4	0.2	Inf	100	1.3074915506862241
0.4	0.4	Inf	100	1.3959178706102322
0.4	0.8	Inf	100	1.7450031048271675
0.41	0	Inf	100	1
0.41	0.05	Inf	100	1.0701252596107418
0.41	0.1	Inf	100	1.1516106134160713
0.41	0.2	Inf	100	1.3776101904140472
0.41	0.4	Inf	100	2.3040342740421167
0.41	0.8	Inf	100	1.899657026071255
0.42	0	Inf	100	1
0.42	0.05	Inf	100	1.0654006164003482
0.42	0.1	Inf	100	1.1305466809025038
0.42	0.2	Inf	100	1.264937808963083
0.42	0.4	Inf	100	1.3602930524576893
0.42	0.8	Inf	100	2.154860562627714
0.43	0	Inf	100	1
0.43	0.05	Inf	100	1.0579038791086866
0.43	0.1	Inf	100	1.1320929829547206
0.43	0.2	Inf	100	1.2753665075583551
0.43	0.4	Inf	100	1.7371976445357997
0.43	0.8	Inf	100	1.6725367676484877
0.44	0	Inf	100	1
0.44	0.05	Inf	100	1.0781580746443618
0.44	0.1	Inf	100	1.0617132315184092
0.44	0.2	Inf	100	1.194562436514865
0.44	0.4	Inf	100	1.7371039252130926
0.44	0.8	Inf	100	2.011718018885088
0.45	0	Inf	100	1
0.45	0.05	Inf	100	1.1380835506509301
0.45	0.1	Inf	100	1.2439322175485061
0.45	0.2	Inf	100	1.288347377378899
0.45	0.4	Inf	100	2.1720067031709682
0.45	0.8	Inf	100	1.9002047720311444
0.46	0	Inf	100	1
0.46	0.05	Inf	100	1.085705197593443
0.46	0.1	Inf	100	1.1251324628444006
0.46	0.2	Inf	100	1.2569291572676204
0.46	0.4	Inf	100	1.9361229449764235
0.46	0.8	Inf	100	2.9453597394518845
0.47	0	Inf	100	1
0.47	0.05	Inf	100	1.0374289070343274
0.47	0.1	Inf	100	1.2683049881330346
0.47	0.2	Inf	100	1.4577511820481794
0.47	0.4	Inf	100	1.9688397860778755
0.47	0.8	Inf	100	2.5347466353185037
0.48	0	Inf	100	1
0.48	0.05	Inf	100	1.1390783997484206
0.48	0.1	Inf	100	1.184595220404234
0.48	0.2	Inf	100	1.330320132316522
0.48	0.4	Inf	100	1.9579638208068073
0.48	0.8	Inf	100	3.017639673600759
0.49	0	Inf	100	1
0.49	0.05	Inf	100	1.1255264889995487
0.49	0.1	Inf	100	1.0745057045834956
0.49	0.2	Inf	100	1.3493995142587292
0.49	0.4	Inf	100	1.542427564140578
0.49	0.8	Inf	100	2.5913422850240777
0.5	0	Inf	100	1
0.5	0.05	Inf	100	1.0924482696194133
0.5	0.1	Inf	100	1.4081627953238123
0.5	0.2	Inf	100	1.4238576590717287
0.5	0.4	Inf	100	1.927046741505796
0.5	0.8	Inf	100	1.7910953076881209
0.51	0	Inf	100	1
0.51	0.05	Inf	100	1.085353657679057
0.51	0.1	Inf	100	1.3309004515272373
0.51	0.2	Inf	100	1.380680371147642
0.51	0.4	Inf	100	2.5421254418190538
0.51	0.8	Inf	100	2.6139205169771476
0.52	0	Inf	100	1
0.52	0.05	Inf	100	1.1283286678882047
0.52	0.1	Inf	100	1.2050025964412037
0.52	0.2	Inf	100	1.6226607654615874
0.52	0.4	Inf	100	1.9441648720565796
0.52	0.8	Inf	100	2.703528667680735
0.53	0	Inf	100	1
0.53	0.05	Inf	100	1.1268687872931318
0.53	0.1	Inf	100	1.1931491233953158
0.53	0.2	Inf	100	1.3021388473158655
0.53	0.4	Inf	100	1.7849261661339133
0.53	0.8	Inf	100	2.701893881740164
0.54	0	Inf	100	1
0.54	0.05	Inf	100	1.1806292320731504
0.54	0.1	Inf	100	1.3740148946746902
0.54	0.2	Inf	100	1.4031392709210524
0.54	0.4	Inf	100	2.2415382943028357
0.54	0.8	Inf	100	3.3125325374949495
0.55	0	Inf	100	1
0.55	0.05	Inf	100	1.0827480819158215
0.55	0.1	Inf	100	1.2113873426410202
0.55	0.2	Inf	100	1.3783288826978526
0.55	0.4	Inf	100	2.577723048912785
0.55	0.8	Inf	100	3.818819778441859
0.56	0	Inf	100	1
0.56	0.05	Inf	100	1.1922336675612606
0.56	0.1	Inf	100	1.2852683602542523
0.56	0.2	Inf	100	1.5295487693179706
0.56	0.4	Inf	100	2.420727803009913
0.56	0.8	Inf	100	1.9345319501945497
0.57	0	Inf	100	1
0.57	0.05	Inf	100	1.3441949272813347
0.57	0.1	Inf	100	1.3188683285262512
0.57	0.2	Inf	100	1.7126989497117013
0.57	0.4	Inf	100	1.9537064485475464
0.57	0.8	Inf	100	2.297753583044918
0.58	0	Inf	100	1
0.58	0.05	Inf	100	1.1089236125972555
0.58	0.1	Inf	100	1.3694967801510463
0.58	0.2	Inf	100	1.5413478517230996
0.58	0.4	Inf	100	2.343182917752975
0.58	0.8	Inf	100	3.075988694084593
0.59	0	Inf	100	1
0.59	0.05	Inf	100	1.085462179048403
0.59	0.1	Inf	100	1.4750387308208703
0.59	0.2	Inf	100	1.7450770321927744
0.59	0.4	Inf	100	3.206690915310162
0.59	0.8	Inf	100	3.140911364216256
0.6	0	Inf	100	1
0.6	0.05	Inf	100	1.0672358161597755
0.6	0.1	Inf	100	1.248507640512398
0.6	0.2	Inf	100	1.9559432870202296
0.6	0.4	Inf	100	1.4934342280944635
0.6	0.8	Inf	100	3.323466544610003
0.61	0	Inf	100	1
0.61	0.05	Inf	100	1.1146436954550716
0.61	0.1	Inf	100	1.3924269860494147
0.61	0.2	Inf	100	1.6287006340332024
0.61	0.4	Inf	100	2.703159601421052
0.61	0.8	Inf	100	2.314926338870265
0.62	0	Inf	100	1
0.62	0.05	Inf	100	1.0654108126743125
0.62	0.1	Inf	100	1.2494780400108203
0.62	0.2	Inf	100	1.6318563664271366
0.62	0.4	Inf	100	3.2363726215351085
0.62	0.8	Inf	100	2.3830346100089392
0.63	0	Inf	100	1
0.63	0.05	Inf	100	1.1120767154341307
0.63	0.1	Inf	100	1.4449042744772729
0.63	0.2	Inf	100	1.8089144418401797
0.63	0.4	Inf	100	2.383861505333421
0.63	0.8	Inf	100	2.2617247270352547
0.64	0	Inf	100	1
0.64	0.05	Inf	100	1.1373338389042893
0.64	0.1	Inf	100	1.42278939880842
0.64	0.2	Inf	100	1.5786881422424524
0.64	0.4	Inf	100	5.547680088050074
0.64	0.8	Inf	100	2.6141495378423363
0.65	0	Inf	100	1
0.65	0.05	Inf	100	1.1013032750610454
0.65	0.1	Inf	100	1.241612126296877
0.65	0.2	Inf	100	1.6748295279385013
0.65	0.4	Inf	100	1.5613381414581433
0.65	0.8	Inf	100	4.97126099824045
0.66	0	Inf	100	1
0.66	0.05	Inf	100	1.1883545994520126
0.66	0.1	Inf	100	1.1722396962711943
0.66	0.2	Inf	100	1.628342317379329
0.66	0.4	Inf	100	2.2272296597437182
0.66	0.8	Inf	100	3.964483986158782
0.67	0	Inf	100	1
0.67	0.05	Inf	100	1.2785368447195902
0.67	0.1	Inf	100	1.1919573022331216
0.67	0.2	Inf	100	1.8436436119318673
0.67	0.4	Inf	100	1.8314493683139819
0.67	0.8	Inf	100	2.3694726336082885
0.68	0	Inf	100	1
0.68	0.05	Inf	100	1.2506885611131204
0.68	0.1	Inf	100	1.2700319156157356
0.68	0.2	Inf	100	1.5779908581673125
0.68	0.4	Inf	100	2.3480366323929185
0.68	0.8	Inf	100	4.97758186864263
0.69	0	Inf	100	1
0.69	0.05	Inf	100	1.3362839271708131
0.69	0.1	Inf	100	1.2394952141668405
0.69	0.2	Inf	100	1.2518234895901454
0.69	0.4	Inf	100	1.789671837403412
0.69	0.8	Inf	100	3.067473395714165
0.7	0	Inf	100	1
0.7	0.05	Inf	100	1.2318103132435663
0.7	0.1	Inf	100	2.465823091562208
0.7	0.2	Inf	100	1.3491377413042605
0.7	0.4	Inf	100	2.6062213253226125
0.7	0.8	Inf	100	3.9243063112559344
0.71	0	Inf	100	1
0.71	0.05	Inf	100	1.2927835547186968
0.71	0.1	Inf	100	1.3342486368552877
0.71	0.2	Inf	100	1.5462600296882287
0.71	0.4	Inf	100	3.3988256181740746
0.71	0.8	Inf	100	4.4810575818038405
0.72	0	Inf	100	1
0.72	0.05	Inf	100	1.1207037908024866
0.72	0.1	Inf	100	1.3638879778546569
0.72	0.2	Inf	100	1.4852196987216084
0.72	0.4	Inf	100	3.0453272412782693
0.72	0.8	Inf	100	5.151797473395043
0.73	0	Inf	100	1
0.73	0.05	Inf	100	1.530738491000756
0.73	0.1	Inf	100	1.2782295452135293
0.73	0.2	Inf	100	1.7704727789842718
0.73	0.4	Inf	100	1.8676398845958222
0.73	0.8	Inf	100	2.975012940260152
0.74	0	Inf	100	1
0.74	0.05	Inf	100	1.2126600510263503
0.74	0.1	Inf	100	1.4345270445634124
0.74	0.2	Inf	100	1.60803952669819
0.74	0.4	Inf	100	2.7825597936020157
0.74	0.8	Inf	100	5.108478309709162
0.75	0	Inf	100	1
0.75	0.05	Inf	100	1.3305988604062047
0.75	0.1	Inf	100	1.5915647195014069
0.75	0.2	Inf	100	2.2634854469920196
0.75	0.4	Inf	100	2.3018717121823533
0.75	0.8	Inf	100	3.4847065379772246
0.76	0	Inf	100	1
0.76	0.05	Inf	100	1.2240284772341428
0.76	0.1	Inf	100	2.0375020773511276
0.76	0.2	Inf	100	2.759335334041473
0.76	0.4	Inf	100	5.736848939543815
0.76	0.8	Inf	100	3.9116142848609896
0.77	0	Inf	100	1
0.77	0.05	Inf	100	1.0970840996688156
0.77	0.1	Inf	100	1.217936581841178
0.77	0.2	Inf	100	1.935465348363181
0.77	0.4	Inf	100	10.033775639017968
0.77	0.8	Inf	100	4.399954234737423
0.78	0	Inf	100	1
0.78	0.05	Inf	100	1.261928010652511
0.78	0.1	Inf	100	1.4324527903271107
0.78	0.2	Inf	100	2.907503112922809
0.78	0.4	Inf	100	4.761048481924322
0.78	0.8	Inf	100	15.762190551214
0.79	0	Inf	100	1
0.79	0.05	Inf	100	1.4058027990288482
0.79	0.1	Inf	100	1.7063959705206755
0.79	0.2	Inf	100	1.497937969640604
0.79	0.4	Inf	100	2.5713145552540335
0.79	0.8	Inf	100	2.855495146172251
0.8	0	Inf	100	1
0.8	0.05	Inf	100	1.2340836970653888
0.8	0.1	Inf	100	1.329705558421189
0.8	0.2	Inf	100	1.7857738357966364
0.8	0.4	Inf	100	2.3661654061011563
0.8	0.8	Inf	100	7.698385702536155
0.81	0	Inf	100	1
0.81	0.05	Inf	100	1.3509540435432912
0.81	0.1	Inf	100	1.509302807525766
0.81	0.2	Inf	100	2.7085748781267935
0.81	0.4	Inf	100	3.1853415382442867
0.81	0.8	Inf	100	13.192515650786351
0.82	0	Inf	100	1
0.82	0.05	Inf	100	1.0970238415142648
0.82	0.1	Inf	100	1.5739696553074183
0.82	0.2	Inf	100	2.064261629422416
0.82	0.4	Inf	100	2.4483327498083103
0.82	0.8	Inf	100	21.13836763696337
0.83	0	Inf	100	1
0.83	0.05	Inf	100	1.1637253614731173
0.83	0.1	Inf	100	1.4741130578165464
0.83	0.2	Inf	100	3.5420824594062377
0.83	0.4	Inf	100	7.399589581834585
0.83	0.8	Inf	100	10.185080422114249
0.84	0	Inf	100	1
0.84	0.05	Inf	100	1.1839653044887812
0.84	0.1	Inf	100	1.4566170983657205
0.84	0.2	Inf	100	2.4579970208727535
0.84	0.4	Inf	100	3.263420468011541
0.84	0.8	Inf	100	2.417305553460174
0.85	0	Inf	100	1
0.85	0.05	Inf	100	1.1744143457715648
0.85	0.1	Inf	100	1.3438699889529828
0.85	0.2	Inf	100	2.264946251048193
0.85	0.4	Inf	100	7.839187883490097
0.85	0.8	Inf	100	7.282763070551388
0.86	0	Inf	100	1
0.86	0.05	Inf	100	1.2718682730942892
0.86	0.1	Inf	100	1.3655795953235474
0.86	0.2	Inf	100	2.06490896781965
0.86	0.4	Inf	100	2.9514549590914543
0.86	0.8	Inf	100	15.81668676887854
0.87	0	Inf	100	1
0.87	0.05	Inf	100	1.9597772686782284
0.87	0.1	Inf	100	1.5535907802403888
0.87	0.2	Inf	100	2.5714364955992703
0.87	0.4	Inf	100	1.8258139466235688
0.87	0.8	Inf	100	6.039605667041518
0.88	0	Inf	100	1
0.88	0.05	Inf	100	1.3311285292555912
0.88	0.1	Inf	100	1.4166151048344204
0.88	0.2	Inf	100	1.8245010562011095
0.88	0.4	Inf	100	4.901466704590942
0.88	0.8	Inf	100	5.917108293588131
0.89	0	Inf	100	1
0.89	0.05	Inf	100	1.3615710613512413
0.89	0.1	Inf	100	2.375073078864403
0.89	0.2	Inf	100	2.313461408050027
0.89	0.4	Inf	100	4.645690070145417
0.89	0.8	Inf	100	5.304742145626304
0.9	0	Inf	100	1
0.9	0.05	Inf	100	1.2046996292333174
0.9	0.1	Inf	100	1.2711004674213044
0.9	0.2	Inf	100	2.3209028764597437
0.9	0.4	Inf	100	3.078564238482483
0.9	0.8	Inf	100	7.156335497606168
0.91	0	Inf	100	1
0.91	0.05	Inf	100	1.405626887155582
0.91	0.1	Inf	100	1.759641177361195
0.91	0.2	Inf	100	2.2351124829428692
0.91	0.4	Inf	100	3.5503702906866863
0.91	0.8	Inf	100	11.162885008569413
0.92	0	Inf	100	1
0.92	0.05	Inf	100	2.0153360036180077
0.92	0.1	Inf	100	2.077805472599666
0.92	0.2	Inf	100	3.638015889292275
0.92	0.4	Inf	100	5.248966826439385
0.92	0.8	Inf	100	10.893715236814474
0.93	0	Inf	100	1
0.93	0.05	Inf	100	1.2570521868399536
0.93	0.1	Inf	100	2.4097053812417295
0.93	0.2	Inf	100	3.833550612676049
0.93	0.4	Inf	100	6.483862318056139
0.93	0.8	Inf	100	5.849485337138153
0.94	0	Inf	100	1
0.94	0.05	Inf	100	1.6173397252491315
0.94	0.1	Inf	100	2.614443504275993
0.94	0.2	Inf	100	3.0488634530782877
0.94	0.4	Inf	100	4.114055491585837
0.94	0.8	Inf	100	7.247072523830688
0.95	0	Inf	100	1
0.95	0.05	Inf	100	1.1177763526306674
0.95	0.1	Inf	100	1.4617105024206216
0.95	0.2	Inf	100	1.7414029839718261
0.95	0.4	Inf	100	10.340208819834668
0.95	0.8	Inf	100	4.702029732240064
0.96	0	Inf	100	1
0.96	0.05	Inf	100	1.4383542101467222
0.96	0.1	Inf	100	2.1848158259408477
0.96	0.2	Inf	100	3.2287897580705427
0.96	0.4	Inf	100	7.9929082005308105
0.96	0.8	Inf	100	6.713353617141382
0.97	0	Inf	100	1
0.97	0.05	Inf	100	1.2458278216070178
0.97	0.1	Inf	100	6.787970311642968
0.97	0.2	Inf	100	3.722598638766789
0.97	0.4	Inf	100	7.90333981113232
0.97	0.8	Inf	100	9.184077607631528
0.98	0	Inf	100	1
0.98	0.05	Inf	100	1.5841464101770384
0.98	0.1	Inf	100	2.448040104499809
0.98	0.2	Inf	100	3.411735461214929
0.98	0.4	Inf	100	6.215269421300192
0.98	0.8	Inf	100	34.101369507307446
0.99	0	Inf	100	1
0.99	0.05	Inf	100	1.2533983103523865
0.99	0.1	Inf	100	2.2639084520651522
0.99	0.2	Inf	100	1.9387120091491443
0.99	0.4	Inf	100	8.188229715792644
0.99	0.8	Inf	100	4.197577981627875
1	0	Inf	100	1
1	0.05	Inf	100	1.543347922397284
1	0.1	Inf	100	3.9020196426498557
1	0.2	Inf	100	2.7898447759657574
1	0.4	Inf	100	5.2295830968275165
1	0.8	Inf	100	14.4093289861045
