M_sigma	S	Q_alpha	motif_exon_summary	motif_exon
0.06	0.4	Inf	100	0.0535604368695622
0.06	0.8	Inf	100	0.05097951193248284
0.07	0	Inf	100	0.06434256481002079
0.07	0.05	Inf	100	0.05451314753833282
0.07	0.1	Inf	100	0.05700463719118194
0.07	0.2	Inf	100	0.056626430218745714
0.07	0.4	Inf	100	0.05504793030064265
0.07	0.8	Inf	100	0.051126660203952706
0.08	0	Inf	100	0.05489066628056412
0.08	0.05	Inf	100	0.0543832238518103
0.08	0.1	Inf	100	0.05956233151300713
0.08	0.2	Inf	100	0.05926412927543744
0.08	0.4	Inf	100	0.05536372475349605
0.08	0.8	Inf	100	0.0513679858783147
0.09	0	Inf	100	0.059488842038556033
0.09	0.05	Inf	100	0.05508481088773324
0.09	0.1	Inf	100	0.057241818958714205
0.09	0.2	Inf	100	0.05752564923949191
0.09	0.4	Inf	100	0.05484683772738123
0.09	0.8	Inf	100	0.05088387649537457
0.1	0	Inf	100	0.06323995643637949
0.1	0.05	Inf	100	0.05643229729566859
0.1	0.1	Inf	100	0.062357253481044594
0.1	0.2	Inf	100	0.05706980195910518
0.1	0.4	Inf	100	0.055094145057763146
0.1	0.8	Inf	100	0.05175975039389864
0.11	0	Inf	100	0.06328795739981816
0.11	0.05	Inf	100	0.058001098548991416
0.11	0.1	Inf	100	0.05960142281141971
0.11	0.2	Inf	100	0.05721524357313025
0.11	0.4	Inf	100	0.056615698738755396
0.11	0.8	Inf	100	0.05208315447117309
0.12	0	Inf	100	0.06289360518919794
0.12	0.05	Inf	100	0.06130873955545065
0.12	0.1	Inf	100	0.05709586446330188
0.12	0.2	Inf	100	0.06826041982461639
0.12	0.4	Inf	100	0.05807115533667619
0.12	0.8	Inf	100	0.051804380240797095
0.13	0	Inf	100	0.0658894698449888
0.13	0.05	Inf	100	0.06453897774743472
0.13	0.1	Inf	100	0.06031403332263016
0.13	0.2	Inf	100	0.0613237447686952
0.13	0.4	Inf	100	0.06064434944992159
0.13	0.8	Inf	100	0.05156482706731855
0.14	0	Inf	100	0.05978060691998283
0.14	0.05	Inf	100	0.07007696231714287
0.14	0.1	Inf	100	0.05914231492086626
0.14	0.2	Inf	100	0.06373389338097007
0.14	0.4	Inf	100	0.06293784572350097
0.14	0.8	Inf	100	0.05168513981839481
0.15	0	Inf	100	0.0754778109635737
0.15	0.05	Inf	100	0.06527787830096263
0.15	0.1	Inf	100	0.06339723938986186
0.15	0.2	Inf	100	0.06707593863544922
0.15	0.4	Inf	100	0.056686054097604605
0.15	0.8	Inf	100	0.05419697430720831
0.16	0	Inf	100	0.06360582166404904
0.16	0.05	Inf	100	0.06116728053462426
0.16	0.1	Inf	100	0.06433480687422123
0.16	0.2	Inf	100	0.062497124138927794
0.16	0.4	Inf	100	0.06357686946134694
0.16	0.8	Inf	100	0.05295044826484975
0.17	0	Inf	100	0.07562026352964234
0.17	0.05	Inf	100	0.06413212486527162
0.17	0.1	Inf	100	0.08099552197065789
0.17	0.2	Inf	100	0.06461606129209646
0.17	0.4	Inf	100	0.06158250333097589
0.17	0.8	Inf	100	0.0523862935045223
0.18	0	Inf	100	0.07579945468972019
0.18	0.05	Inf	100	0.07212365788313352
0.18	0.1	Inf	100	0.0649370346187762
0.18	0.2	Inf	100	0.06900465633232548
0.18	0.4	Inf	100	0.05991687936431073
0.18	0.8	Inf	100	0.0550654599236548
0.19	0	Inf	100	0.06558576261383754
0.19	0.05	Inf	100	0.06743972494432322
0.19	0.1	Inf	100	0.06702542181942131
0.19	0.2	Inf	100	0.07591030376729471
0.19	0.4	Inf	100	0.06054338821632644
0.19	0.8	Inf	100	0.052089989584515765
0.2	0	Inf	100	0.08153543746963243
0.2	0.05	Inf	100	0.06962094084913367
0.2	0.1	Inf	100	0.06957382182236076
0.2	0.2	Inf	100	0.0749782509704135
0.2	0.4	Inf	100	0.06030198657974307
0.2	0.8	Inf	100	0.054467829651376844
0.21	0	Inf	100	0.0727460756206703
0.21	0.05	Inf	100	0.09025465042002942
0.21	0.1	Inf	100	0.06965114851560004
0.21	0.2	Inf	100	0.08429965987879728
0.21	0.4	Inf	100	0.0694505793878337
0.21	0.8	Inf	100	0.05453719020571804
0.22	0	Inf	100	0.0628871039255088
0.22	0.05	Inf	100	0.07992074917538718
0.22	0.1	Inf	100	0.07230949785652614
0.22	0.2	Inf	100	0.07418729051002604
0.22	0.4	Inf	100	0.06137550028832613
0.22	0.8	Inf	100	0.05538629436900887
0.23	0	Inf	100	0.08755224536879945
0.23	0.05	Inf	100	0.07529335195174539
0.23	0.1	Inf	100	0.07868158003866729
0.23	0.2	Inf	100	0.07059915186541486
0.23	0.4	Inf	100	0.05986168208955867
0.23	0.8	Inf	100	0.05493426515527518
0.24	0	Inf	100	0.09578172554269956
0.24	0.05	Inf	100	0.07269157022189451
0.24	0.1	Inf	100	0.06594337542686955
0.24	0.2	Inf	100	0.08177830062053185
0.24	0.4	Inf	100	0.06733021508833793
0.24	0.8	Inf	100	0.0557549498956529
0.25	0	Inf	100	0.09193589077306785
0.25	0.05	Inf	100	0.09902255775801364
0.25	0.1	Inf	100	0.08292272950654614
0.25	0.2	Inf	100	0.058859792339782266
0.25	0.4	Inf	100	0.06234984452480242
0.25	0.8	Inf	100	0.056785868051440314
0.26	0	Inf	100	0.07737039216420873
0.26	0.05	Inf	100	0.07080998470922857
0.26	0.1	Inf	100	0.0888511753182287
0.26	0.2	Inf	100	0.06680008427856804
0.26	0.4	Inf	100	0.07830533641157103
0.26	0.8	Inf	100	0.05806600535501358
0.27	0	Inf	100	0.07927960081589816
0.27	0.05	Inf	100	0.0991927216221302
0.27	0.1	Inf	100	0.08178786883749598
0.27	0.2	Inf	100	0.08691511081400982
0.27	0.4	Inf	100	0.06835969578401085
0.27	0.8	Inf	100	0.05477189668770264
0.28	0	Inf	100	0.08221176201275185
0.28	0.05	Inf	100	0.07505774023471712
0.28	0.1	Inf	100	0.09277765712329884
0.28	0.2	Inf	100	0.08459141498707046
0.28	0.4	Inf	100	0.062461797744833895
0.28	0.8	Inf	100	0.05303483388315705
0.29	0	Inf	100	0.08861852307532869
0.29	0.05	Inf	100	0.07730109392402508
0.29	0.1	Inf	100	0.08315046292388346
0.29	0.2	Inf	100	0.09191029967116571
0.29	0.4	Inf	100	0.07890180617723296
0.29	0.8	Inf	100	0.05556294415534165
0.3	0	Inf	100	0.09367801724636095
0.3	0.05	Inf	100	0.08422431930825419
0.3	0.1	Inf	100	0.10154601358554875
0.3	0.2	Inf	100	0.0714070701633478
0.3	0.4	Inf	100	0.07143727831944435
0.3	0.8	Inf	100	0.05585822938389533
0.31	0	Inf	100	0.07088576484402705
0.31	0.05	Inf	100	0.09086961292111885
0.31	0.1	Inf	100	0.07862878158349773
0.31	0.2	Inf	100	0.074025505241921
0.31	0.4	Inf	100	0.06145512471426861
0.31	0.8	Inf	100	0.056783899210725006
0.32	0	Inf	100	0.10626555646922846
0.32	0.05	Inf	100	0.08954867893045472
0.32	0.1	Inf	100	0.07957706619593942
0.32	0.2	Inf	100	0.07449392577069244
0.32	0.4	Inf	100	0.08120417217053277
0.32	0.8	Inf	100	0.05871779193741271
0.33	0	Inf	100	0.08472425335462797
0.33	0.05	Inf	100	0.08962611530202604
0.33	0.1	Inf	100	0.10109326953429827
0.33	0.2	Inf	100	0.08017489470259623
0.33	0.4	Inf	100	0.08514040998289281
0.33	0.8	Inf	100	0.05924640352771722
0.34	0	Inf	100	0.08963621700324206
0.34	0.05	Inf	100	0.0771815478784304
0.34	0.1	Inf	100	0.07552673831989144
0.34	0.2	Inf	100	0.12560122308651894
0.34	0.4	Inf	100	0.07070722367137824
0.34	0.8	Inf	100	0.05846878102010168
0.35	0	Inf	100	0.07745308004941479
0.35	0.05	Inf	100	0.122853809306996
0.35	0.1	Inf	100	0.07819032887698571
0.35	0.2	Inf	100	0.08083598024607477
0.35	0.4	Inf	100	0.08728663115164902
0.35	0.8	Inf	100	0.05912647536385143
0.36	0	Inf	100	0.09684267332998382
0.36	0.05	Inf	100	0.12867948747254282
0.36	0.1	Inf	100	0.08644602199518896
0.36	0.2	Inf	100	0.08591350774783862
0.36	0.4	Inf	100	0.08657348489697314
0.36	0.8	Inf	100	0.06049600057660895
0.37	0	Inf	100	0.09829494573799262
0.37	0.05	Inf	100	0.08871796783846915
0.37	0.1	Inf	100	0.08699307625858109
0.37	0.2	Inf	100	0.08095811732045585
0.37	0.4	Inf	100	0.07684036518116591
0.37	0.8	Inf	100	0.059021505676268016
0.38	0	Inf	100	0.08537983308898914
0.38	0.05	Inf	100	0.08315291455035603
0.38	0.1	Inf	100	0.09564815394425653
0.38	0.2	Inf	100	0.10257267286422195
0.38	0.4	Inf	100	0.08986970200195452
0.38	0.8	Inf	100	0.05770141315463882
0.39	0	Inf	100	0.09547097962521796
0.39	0.05	Inf	100	0.08154928007057152
0.39	0.1	Inf	100	0.10018883629574343
0.39	0.2	Inf	100	0.07568347083507806
0.39	0.4	Inf	100	0.06707773437586204
0.39	0.8	Inf	100	0.05505822087826738
0.4	0	Inf	100	0.09892971196523147
0.4	0.05	Inf	100	0.09868200212889434
0.4	0.1	Inf	100	0.10853188657986752
0.4	0.2	Inf	100	0.08091089743346808
0.4	0.4	Inf	100	0.08729016777005866
0.4	0.8	Inf	100	0.057368030030166134
0.41	0	Inf	100	0.08468905351576628
0.41	0.05	Inf	100	0.1048747141884646
0.41	0.1	Inf	100	0.11253490973029298
0.41	0.2	Inf	100	0.0812972912254682
0.41	0.4	Inf	100	0.08509069836041928
0.41	0.8	Inf	100	0.053647315707489894
0.42	0	Inf	100	0.08673476965514527
0.42	0.05	Inf	100	0.08732962549123197
0.42	0.1	Inf	100	0.07408703523982534
0.42	0.2	Inf	100	0.07622849237829207
0.42	0.4	Inf	100	0.08280506006264718
0.42	0.8	Inf	100	0.08154175299131608
0.43	0	Inf	100	0.12450544885051498
0.43	0.05	Inf	100	0.08404127552752684
0.43	0.1	Inf	100	0.09693516673106506
0.43	0.2	Inf	100	0.08187232482662107
0.43	0.4	Inf	100	0.07311050943025665
0.43	0.8	Inf	100	0.06303063697462469
0.44	0	Inf	100	0.11459918072887944
0.44	0.05	Inf	100	0.12726943528625365
0.44	0.1	Inf	100	0.07687143305414267
0.44	0.2	Inf	100	0.0915570271889942
0.44	0.4	Inf	100	0.07079279300979877
0.44	0.8	Inf	100	0.07806777422298702
0.45	0	Inf	100	0.10136131010057757
0.45	0.05	Inf	100	0.1577142999557285
0.45	0.1	Inf	100	0.11832829292590924
0.45	0.2	Inf	100	0.07548970696326388
0.45	0.4	Inf	100	0.0969646354381029
0.45	0.8	Inf	100	0.057057677214706004
0.46	0	Inf	100	0.08771361020548009
0.46	0.05	Inf	100	0.10660106317723504
0.46	0.1	Inf	100	0.11856499771648749
0.46	0.2	Inf	100	0.08416892540475154
0.46	0.4	Inf	100	0.07787840461828695
0.46	0.8	Inf	100	0.05949207022743043
0.47	0	Inf	100	0.12484056568067559
0.47	0.05	Inf	100	0.09143450956526203
0.47	0.1	Inf	100	0.1285153556075897
0.47	0.2	Inf	100	0.10538568130119319
0.47	0.4	Inf	100	0.08399117644316154
0.47	0.8	Inf	100	0.07399489783565646
0.48	0	Inf	100	0.08979258406552612
0.48	0.05	Inf	100	0.1418971568110873
0.48	0.1	Inf	100	0.17303491398637424
0.48	0.2	Inf	100	0.08528126885944742
0.48	0.4	Inf	100	0.07541530569099249
0.48	0.8	Inf	100	0.059972266714465705
0.49	0	Inf	100	0.11412579670208153
0.49	0.05	Inf	100	0.15629733475721758
0.49	0.1	Inf	100	0.08687617877648031
0.49	0.2	Inf	100	0.08706406750120002
0.49	0.4	Inf	100	0.08236194345836946
0.49	0.8	Inf	100	0.06036945494272032
0.5	0	Inf	100	0.16303104590648398
0.5	0.05	Inf	100	0.1415416001084126
0.5	0.1	Inf	100	0.12691848470914788
0.5	0.2	Inf	100	0.08591301374241342
0.5	0.4	Inf	100	0.1434156838393514
0.5	0.8	Inf	100	0.061535838995018854
0.51	0	Inf	100	0.10051203932179872
0.51	0.05	Inf	100	0.11885751573508235
0.51	0.1	Inf	100	0.09987067634496788
0.51	0.2	Inf	100	0.11693929556974075
0.51	0.4	Inf	100	0.12230153591523182
0.51	0.8	Inf	100	0.08706294284105834
0.52	0	Inf	100	0.10529364594092705
0.52	0.05	Inf	100	0.138190440525808
0.52	0.1	Inf	100	0.08653144485471782
0.52	0.2	Inf	100	0.13133241974543208
0.52	0.4	Inf	100	0.08156462529830724
0.52	0.8	Inf	100	0.06361183689703284
0.53	0	Inf	100	0.13988278980972896
0.53	0.05	Inf	100	0.09828003133436561
0.53	0.1	Inf	100	0.12415084738952721
0.53	0.2	Inf	100	0.08898245813301975
0.53	0.4	Inf	100	0.07996548872765492
0.53	0.8	Inf	100	0.06700394954302416
0.54	0	Inf	100	0.10288176761278402
0.54	0.05	Inf	100	0.12177432636909809
0.54	0.1	Inf	100	0.1021976783616631
0.54	0.2	Inf	100	0.15661985153436683
0.54	0.4	Inf	100	0.08347779373635614
0.54	0.8	Inf	100	0.06278019248340906
0.55	0	Inf	100	0.10999154826915417
0.55	0.05	Inf	100	0.17216486243052415
0.55	0.1	Inf	100	0.09707033868240429
0.55	0.2	Inf	100	0.08709494279824434
0.55	0.4	Inf	100	0.12116445485970223
0.55	0.8	Inf	100	0.07032973035010213
0.56	0	Inf	100	0.13311855111423945
0.56	0.05	Inf	100	0.10626999842333368
0.56	0.1	Inf	100	0.12100023005580496
0.56	0.2	Inf	100	0.09837781223103223
0.56	0.4	Inf	100	0.09042060927925072
0.56	0.8	Inf	100	0.06023675588516786
0.57	0	Inf	100	0.1477617215900947
0.57	0.05	Inf	100	0.1183083419256473
0.57	0.1	Inf	100	0.11061918002717239
0.57	0.2	Inf	100	0.226221795100144
0.57	0.4	Inf	100	0.10017217024297101
0.57	0.8	Inf	100	0.062478381460882
0.58	0	Inf	100	0.13502518857035625
0.58	0.05	Inf	100	0.129188875815752
0.58	0.1	Inf	100	0.13782128966710291
0.58	0.2	Inf	100	0.07806887916978467
0.58	0.4	Inf	100	0.12494710148073145
0.58	0.8	Inf	100	0.07146735904755104
0.59	0	Inf	100	0.10140373618575796
0.59	0.05	Inf	100	0.13971028356182655
0.59	0.1	Inf	100	0.10228922960686117
0.59	0.2	Inf	100	0.11892806363530112
0.59	0.4	Inf	100	0.09146483029890276
0.59	0.8	Inf	100	0.07755045241212442
0.6	0	Inf	100	0.1957670173068757
0.6	0.05	Inf	100	0.1515702938075798
0.6	0.1	Inf	100	0.12494594326751711
0.6	0.2	Inf	100	0.1922394044553123
0.6	0.4	Inf	100	0.07342401615372779
0.6	0.8	Inf	100	0.06147332692017331
0.61	0	Inf	100	0.1998613482830185
0.61	0.05	Inf	100	0.10052655870527616
0.61	0.1	Inf	100	0.1374432333064237
0.61	0.2	Inf	100	0.10443517264996247
0.61	0.4	Inf	100	0.13042491827050118
0.61	0.8	Inf	100	0.05622609581390953
0.62	0	Inf	100	0.2018658217226222
0.62	0.05	Inf	100	0.10443471853932752
0.62	0.1	Inf	100	0.1492885839902262
0.62	0.2	Inf	100	0.1426776474054622
0.62	0.4	Inf	100	0.128700304945631
0.62	0.8	Inf	100	0.06497535099632477
0.63	0	Inf	100	0.08583798584771007
0.63	0.05	Inf	100	0.11910418753352242
0.63	0.1	Inf	100	0.15994427837475284
0.63	0.2	Inf	100	0.11666354439698406
0.63	0.4	Inf	100	0.08241383829609092
0.63	0.8	Inf	100	0.07811259473841466
0.64	0	Inf	100	0.11951642672113484
0.64	0.05	Inf	100	0.1953580344832987
0.64	0.1	Inf	100	0.12186755141308403
0.64	0.2	Inf	100	0.09292552996536554
0.64	0.4	Inf	100	0.11917102503022844
0.64	0.8	Inf	100	0.06585425579701237
0.65	0	Inf	100	0.09538411079040628
0.65	0.05	Inf	100	0.10484270471768539
0.65	0.1	Inf	100	0.1361203982861413
0.65	0.2	Inf	100	0.15447802528020568
0.65	0.4	Inf	100	0.08470515536367496
0.65	0.8	Inf	100	0.06809125659630645
0.66	0	Inf	100	0.16238794381093133
0.66	0.05	Inf	100	0.10364180562860646
0.66	0.1	Inf	100	0.12216960992820788
0.66	0.2	Inf	100	0.21239311139613465
0.66	0.4	Inf	100	0.09450790818197713
0.66	0.8	Inf	100	0.07223289132185837
0.67	0	Inf	100	0.10805603123433613
0.67	0.05	Inf	100	0.15282096300338188
0.67	0.1	Inf	100	0.11485398614089058
0.67	0.2	Inf	100	0.20051649805945992
0.67	0.4	Inf	100	0.09564149189306502
0.67	0.8	Inf	100	0.06142981062337691
0.68	0	Inf	100	0.1705580568886423
0.68	0.05	Inf	100	0.15770845306985673
0.68	0.1	Inf	100	0.12180855025509392
0.68	0.2	Inf	100	0.1347079084756631
0.68	0.4	Inf	100	0.12604371142140253
0.68	0.8	Inf	100	0.06423305513450914
0.69	0	Inf	100	0.1437972971975935
0.69	0.05	Inf	100	0.2097318884598794
0.69	0.1	Inf	100	0.17787409894077472
0.69	0.2	Inf	100	0.10483406850299551
0.69	0.4	Inf	100	0.0879197384246496
0.69	0.8	Inf	100	0.06844859665499574
0.7	0	Inf	100	0.11476648685038446
0.7	0.05	Inf	100	0.09217797277688827
0.7	0.1	Inf	100	0.1551097048336455
0.7	0.2	Inf	100	0.12312702200916681
0.7	0.4	Inf	100	0.10909898010639278
0.7	0.8	Inf	100	0.10105118621191636
0.71	0	Inf	100	0.15569270836173388
0.71	0.05	Inf	100	0.09056372114871161
0.71	0.1	Inf	100	0.09577775794156007
0.71	0.2	Inf	100	0.09739345341802369
0.71	0.4	Inf	100	0.13818567505686458
0.71	0.8	Inf	100	0.06355148532780684
0.72	0	Inf	100	0.12727596660113613
0.72	0.05	Inf	100	0.1775558322080253
0.72	0.1	Inf	100	0.2142741615046891
0.72	0.2	Inf	100	0.12721879631636562
0.72	0.4	Inf	100	0.2276871101303954
0.72	0.8	Inf	100	0.06648152032525256
0.73	0	Inf	100	0.1495106794285334
0.73	0.05	Inf	100	0.16100694614049174
0.73	0.1	Inf	100	0.12709351844945682
0.73	0.2	Inf	100	0.1188244946176879
0.73	0.4	Inf	100	0.10541318448475412
0.73	0.8	Inf	100	0.09086185433055233
0.74	0	Inf	100	0.21662917814794397
0.74	0.05	Inf	100	0.12751032559509648
0.74	0.1	Inf	100	0.13813509040460664
0.74	0.2	Inf	100	0.17159273052872615
0.74	0.4	Inf	100	0.20041009317729902
0.74	0.8	Inf	100	0.07209248902426296
0.75	0	Inf	100	0.19950781780902338
0.75	0.05	Inf	100	0.19045706113422387
0.75	0.1	Inf	100	0.13743938216948873
0.75	0.2	Inf	100	0.0904558499704487
0.75	0.4	Inf	100	0.10338127994121832
0.75	0.8	Inf	100	0.0859095190799562
0.76	0	Inf	100	0.11710508132397109
0.76	0.05	Inf	100	0.13966461444007158
0.76	0.1	Inf	100	0.2396289046762369
0.76	0.2	Inf	100	0.12418596602992457
0.76	0.4	Inf	100	0.09734193671862884
0.76	0.8	Inf	100	0.0625266944496749
0.77	0	Inf	100	0.2786846244582841
0.77	0.05	Inf	100	0.16102800234244194
0.77	0.1	Inf	100	0.14785186949622797
0.77	0.2	Inf	100	0.15818231022617377
0.77	0.4	Inf	100	0.1673068276185129
0.77	0.8	Inf	100	0.07140819829175966
0.78	0	Inf	100	0.15667770510981302
0.78	0.05	Inf	100	0.1885961580334861
0.78	0.1	Inf	100	0.1499188587196787
0.78	0.2	Inf	100	0.17245571380996805
0.78	0.4	Inf	100	0.13108327639462636
0.78	0.8	Inf	100	0.09433971036437128
0.79	0	Inf	100	0.10566801554103307
0.79	0.05	Inf	100	0.13639382565229546
0.79	0.1	Inf	100	0.1169732287124809
0.79	0.2	Inf	100	0.15692533119350177
0.79	0.4	Inf	100	0.13954470421913667
0.79	0.8	Inf	100	0.06625097967397593
0.8	0	Inf	100	0.13164676101121706
0.8	0.05	Inf	100	0.14644333492267758
0.8	0.1	Inf	100	0.1472998553614936
0.8	0.2	Inf	100	0.19798084555054335
0.8	0.4	Inf	100	0.11051373746659243
0.8	0.8	Inf	100	0.08051936202396898
0.81	0	Inf	100	0.25620186555197894
0.81	0.05	Inf	100	0.12574470383910483
0.81	0.1	Inf	100	0.11824038814190158
0.81	0.2	Inf	100	0.1456861046313701
0.81	0.4	Inf	100	0.12787380981689733
0.81	0.8	Inf	100	0.08561674662928292
0.82	0	Inf	100	0.13360108209622734
0.82	0.05	Inf	100	0.13102555183757372
0.82	0.1	Inf	100	0.1507723633468172
0.82	0.2	Inf	100	0.12768026418847472
0.82	0.4	Inf	100	0.09191914110681737
0.82	0.8	Inf	100	0.09851343105817359
0.83	0	Inf	100	0.1585547019416843
0.83	0.05	Inf	100	0.14552446655162157
0.83	0.1	Inf	100	0.09165302942530025
0.83	0.2	Inf	100	0.17697421900435267
0.83	0.4	Inf	100	0.27562644039152384
0.83	0.8	Inf	100	0.06789796715185656
0.84	0	Inf	100	0.21330577335854212
0.84	0.05	Inf	100	0.17062174843569763
0.84	0.1	Inf	100	0.1697122663928146
0.84	0.2	Inf	100	0.14153310135147495
0.84	0.4	Inf	100	0.12276361959381776
0.84	0.8	Inf	100	0.06411231380219655
0.85	0	Inf	100	0.13828686888022387
0.85	0.05	Inf	100	0.22181642299897783
0.85	0.1	Inf	100	0.1919722899270753
0.85	0.2	Inf	100	0.19536330335689325
0.85	0.4	Inf	100	0.12715151803001873
0.85	0.8	Inf	100	0.07429363665375352
0.86	0	Inf	100	0.16194349484122333
0.86	0.05	Inf	100	0.23989833374248523
0.86	0.1	Inf	100	0.14387750032872976
0.86	0.2	Inf	100	0.1920577747202039
0.86	0.4	Inf	100	0.14063167597753945
0.86	0.8	Inf	100	0.11269292664307498
0.87	0	Inf	100	0.1439125012814715
0.87	0.05	Inf	100	0.16322857726662382
0.87	0.1	Inf	100	0.16749821606493304
0.87	0.2	Inf	100	0.17610740182998555
0.87	0.4	Inf	100	0.10825898547510017
0.87	0.8	Inf	100	0.0684807304076619
0.88	0	Inf	100	0.20809643525031982
0.88	0.05	Inf	100	0.23692968006920276
0.88	0.1	Inf	100	0.23764615887064272
0.88	0.2	Inf	100	0.1315962621014848
0.88	0.4	Inf	100	0.15481635065823235
0.88	0.8	Inf	100	0.08548996237734634
0.89	0	Inf	100	0.19998018160371503
0.89	0.05	Inf	100	0.15417292439370853
0.89	0.1	Inf	100	0.1625867659774953
0.89	0.2	Inf	100	0.18131206729762536
0.89	0.4	Inf	100	0.16481715493850868
0.89	0.8	Inf	100	0.08312118581145028
0.9	0	Inf	100	0.4068028905573547
0.9	0.05	Inf	100	0.13272960308669637
0.9	0.1	Inf	100	0.1595694402915347
0.9	0.2	Inf	100	0.2284122380398581
0.9	0.4	Inf	100	0.09872038306479035
0.9	0.8	Inf	100	0.09145941665359482
0.91	0	Inf	100	0.0993236442105401
0.91	0.05	Inf	100	0.20742233977615251
0.91	0.1	Inf	100	0.15939154620263946
0.91	0.2	Inf	100	0.18241882559688083
0.91	0.4	Inf	100	0.1524730405703696
0.91	0.8	Inf	100	0.09311140908612105
0.92	0	Inf	100	0.13381078752038586
0.92	0.05	Inf	100	0.18523870924112756
0.92	0.1	Inf	100	0.24885530584982984
0.92	0.2	Inf	100	0.19700169735756462
0.92	0.4	Inf	100	0.12999647069562997
0.92	0.8	Inf	100	0.061885422445048216
0.93	0	Inf	100	0.21808523594108206
0.93	0.05	Inf	100	0.17126923071023428
0.93	0.1	Inf	100	0.13166408953622752
0.93	0.2	Inf	100	0.3553706087466265
0.93	0.4	Inf	100	0.2682816044462461
0.93	0.8	Inf	100	0.06696672350968473
0.94	0	Inf	100	0.1255671251833147
0.94	0.05	Inf	100	0.21973730042260273
0.94	0.1	Inf	100	0.22669666731609775
0.94	0.2	Inf	100	0.2052733839566392
0.94	0.4	Inf	100	0.21674611516024528
0.94	0.8	Inf	100	0.09451318684380872
0.95	0	Inf	100	0.10847304055169611
0.95	0.05	Inf	100	0.1562213647856308
0.95	0.1	Inf	100	0.136824269482465
0.95	0.2	Inf	100	0.13168392486366823
0.95	0.4	Inf	100	0.09927374299387434
0.95	0.8	Inf	100	0.07696469152177318
0.96	0	Inf	100	0.16693645455329423
0.96	0.05	Inf	100	0.2247885380115523
0.96	0.1	Inf	100	0.1895899587645751
0.96	0.2	Inf	100	0.20124535709421942
0.96	0.4	Inf	100	0.1405755089529923
0.96	0.8	Inf	100	0.07392162859778081
0.97	0	Inf	100	0.1602367337697609
0.97	0.05	Inf	100	0.1504579171198574
0.97	0.1	Inf	100	0.20813781657802224
0.97	0.2	Inf	100	0.24548924519664111
0.97	0.4	Inf	100	0.10842563034871835
0.97	0.8	Inf	100	0.08740944000965292
0.98	0	Inf	100	0.24322081291563208
0.98	0.05	Inf	100	0.1560649121204172
0.98	0.1	Inf	100	0.17677518670959114
0.98	0.2	Inf	100	0.13215460535491924
0.98	0.4	Inf	100	0.17263642586791633
0.98	0.8	Inf	100	0.07970461790909204
0.99	0	Inf	100	0.15846921002659833
0.99	0.05	Inf	100	0.12127357642482156
0.99	0.1	Inf	100	0.24266642585498263
0.99	0.2	Inf	100	0.18788775008502298
0.99	0.4	Inf	100	0.15796654405654503
0.99	0.8	Inf	100	0.09799914188969366
1	0	Inf	100	0.1981052691355652
1	0.05	Inf	100	0.3292508719940779
1	0.1	Inf	100	0.2922151128068638
1	0.2	Inf	100	0.1437490285021544
1	0.4	Inf	100	0.20432329722794568
1	0.8	Inf	100	0.14467367446580068
